aweme_id,cid,create_time,text,reply_comment_total
7156403451516210478,7156407577894322990,2022-10-20,& they’re still selling for that much!?,22
7155885074636999978,7155887466745611051,2022-10-18,It’s ridiculous when insurance doesn’t cover what you insured! I’m sorry!,22
7156403451516210478,7156447038486594350,2022-10-20,Flood insurance alone probably costs more than my mortgage,21
7148507639553576235,7148535313287103278,2022-09-28,"as an '04 survivor, if you live on the water or a barrier island, you should go inland, period. evac order or not storm surge even for a cat 1 is bad",20
7150685798008999211,7150877893424661294,2022-10-05,Not a fan of the press but I love how the politicians won’t answer questions.,19
7154500615786204459,7154528605422781226,2022-10-15,I work at a high end car dealership in Fort Myers. The insurance companies are just writing checks to everyone,19
7152915395798945070,7152922203508736814,2022-10-10,We’ve gotta start taking care of the elderly and our veterans.,18
7151122593108741422,7151177621446001451,2022-10-06,Love my Governor,18
7152915395798945070,7152921355713856261,2022-10-10,where can we help her directly to rebuild her house ? 🥰🥰,18
7151122593108741422,7151180235517936426,2022-10-06,love our Governor he held his composer well!!,18
7150685798008999211,7150703578054247214,2022-10-04,FLORIDA PLEASE VOTE BLUE 💙💙🗳💙💙,17
7150685798008999211,7150862387137856299,2022-10-05,"In a relief effort, why does he have what looks like private military contractors?",17
7146640218739723563,7146780973584188203,2022-09-24,I just moved here from Colorado and this made me CACKLE oh my god thank you for that,17
7146640218739723563,7147692749244121902,2022-09-26,St Pete native and I’m oscillating between this unhinged fl man energy and anxious girl panic 🫠🫠🫠,17
7147128979391139114,7147835544969495339,2022-09-27,were fine as long as waffle house is still open,16
7157615871140285742,7157767659030250283,2022-10-23,Who ever yells YO first has the right of way. 😂,16
7157615871140285742,7157727341159564078,2022-10-23,Is that a swift barge?,15
7150685798008999211,7150701384131609386,2022-10-04,He went to take pics .. wow,15
7150048060478115118,7150353899860345606,2022-10-03,"It's devastating, I can't even imagine how someone feels seeing his home like this😳😳😳😳😳😳😳",15
7146891037787835694,7148047788084658986,2022-09-27,That’s a real American,15
7155885074636999978,7155886372539777835,2022-10-18,Chain link fence should stand the winds better,14
7149856973113003269,7150667570251940614,2022-10-04,Our houses are big bad wolf proof don’t worry. Only if Ian had weetabix in the morning,14
7151122593108741422,7151182012836791083,2022-10-06,"It’s amazing. Every speech he gives he has been through it, raised by, grew up in. Very insightful 🤯",13
7154500615786204459,7154917925223416619,2022-10-16,For certification of destruction it is most likely cars that the (estimated) cost to repair the car is greater than how much the car is worth.,13
7147128979391139114,7147781548066210602,2022-09-26,Clearwater about 10 mins from the beach… yallllll,13
7147128979391139114,7147844333237994286,2022-09-27,Im ready and I’m in Florida,13
7150048060478115118,7150067595780850478,2022-10-03,The shoes on the counter 😳,13
7152631252431080750,7152635041017381678,2022-10-09,Sadly it will never be same. Mold will always be an issue. Tear it down and start fresh.,13
7146640218739723563,7147803989442020138,2022-09-26,One time on vacation my Floridian father left me alone napping in the condo during a tropical storm and I 100% thought i was gonna die when I woke up,12
7150048060478115118,7150368154660569861,2022-10-03,Mon Dieu les pauvres gens.,12
7147128979391139114,7147501037650019118,2022-09-26,I'm in st.pete and my anxiety@ is threw the roof,12
7147826662787517742,7147855701774418731,2022-09-27,we gotta make up the days tho😬,12
7146891037787835694,7146962364206760750,2022-09-24,Reminds me of Lt. Dan facing the storm in Gump. lol,12
7146891037787835694,7147078203567604526,2022-09-25,Good old Layne,12
7156331872266636587,7156381783457383210,2022-10-20,This is awesome Ken! Your mom raised you right!!!,12
7151122593108741422,7151157586335154986,2022-10-06,campairing a lighting strick to a hurricane. hahaha,11
7149856973113003269,7149860964677190406,2022-10-02,the hurricane that hit the east coast of canada was far worse then then hurricane ian,11
7146640218739723563,7147389371606795050,2022-09-25,I boarded up the back windows as a precaution. There’s a wide open park and relatively few trees right behind us. 1/2,11
7149856973113003269,7149866703111242501,2022-10-02,"people forget what country is in front of Britain, you lads will be fine, we're taking most of it 😂",11
7147128979391139114,7147286727032636206,2022-09-25,"I’m in the center of Florida in Polk county, do you think I’m as much at risk?",11
7147128979391139114,7147793696989889326,2022-09-26,I’m in Bradenton on the ocean rest I’m peace my house 😭😳,11
7147128979391139114,7147493911979115310,2022-09-26,My first hurricane 🌀 in Florida 😳I’m in Brandon,11
7152631252431080750,7152639155186336558,2022-10-10,Save the journal. Remove every page and hang them to dry. I did this with photos and such when I flooded six years ago.,11
7152915395798945070,7152919874863235845,2022-10-10,"how I REPEAT HOW DO PEOPLE FORGET ABOUT THE OLD PEOPLE? they are also still here, they just might need a little more help🥺",11
7156403451516210478,7156406829228049195,2022-10-20,This has to be so difficult for all.,10
7152915395798945070,7152940523723555627,2022-10-10,"Our Veterans, especially our elder vets do not deserve to suffer like this 💔😭",10
7150048060478115118,7150056979930333994,2022-10-03,Where is this?,10
7156403451516210478,7156512244909048622,2022-10-20,with such high intrest rates literally not many people are buying,10
7156403451516210478,7156431106958443310,2022-10-20,So lots are going for 1 mil plus??,9
7158610073638538542,7158665391710782251,2022-10-26,according to current standards that makes him qualified to be president!!,9
7151122593108741422,7151166017592296238,2022-10-06,"I watched it earlier & laughed the whole time, DeSantis’s face is priceless. 😂😂😂",9
7151122593108741422,7151157648077947691,2022-10-06,what's up with him lately using a single microphone and not the podium 🤔,9
7158610073638538542,7158620236278940458,2022-10-26,Pa is in trouble,9
7146891037787835694,7147003149097780011,2022-09-24,when the lighting strikes!😳,9
7152915395798945070,7154476728275534638,2022-10-14,Can you get me connected with her?,9
7150685798008999211,7150705729168229166,2022-10-04,Put it on the news,9
7146891037787835694,7147010863252587307,2022-09-24,Andrew came at night so we couldn't climb through our wrecked houses to do this!!,9
7154500615786204459,7154523094535471918,2022-10-15,"I left the sunroof open in my amg and it ruined all the electronics, how did this one survive a whole hurricane 🫠",9
7147128979391139114,7147368102073746222,2022-09-25,This my first time too! We are in Bradenton Fl on the water!,9
7146640218739723563,7147738762815456046,2022-09-26,"Irma came through I slept with the door open, power was out for four days",8
7147826662787517742,7148017865551201067,2022-09-27,What’s the song,8
7150048060478115118,7150063238301188910,2022-10-03,Why didn't you evacuate?,8
7147128979391139114,7147835687720502062,2022-09-27,Where my Orlando ppl at heyyyy😂😂,8
7158610073638538542,7158618290872320811,2022-10-26,He should have said good evening.,8
7146891037787835694,7148158140378039082,2022-09-27,this video surfaces EVERYTIME theres a hurricane in FL i truly believe this man has set the standard,8
7150685798008999211,7150715854610400046,2022-10-04,Surprised he didn’t toss paper towels. Just sayin’ 😎,8
7150685798008999211,7150762781973136170,2022-10-04,"The reporter is Michael Paluska, from ABC Action News in Tampa. He’s awesome.",8
7157124572595244330,7157159046952436523,2022-10-22,"thank you Universe, for these kids finding this kind man. 🥰🥰🥰and the helpers.🥰🥰",7
7152915395798945070,7152921058386871083,2022-10-10,wow she dont look 99 she beautiful so sad im in tears,7
7154138023964265771,7154140100116120322,2022-10-14,Her reaction broke my heart 😔😔😔,7
7154500615786204459,7154545477472355118,2022-10-15,rare British electronics win,7
7158944202745892142,7159033371426554667,2022-10-27,"id like to point out that if this car isnt road legal anymore, it could but very unlikely be a p1 gtr conversion",7
7150685798008999211,7150693553958011690,2022-10-04,DeSantis isn’t giving the real death count . Those kids in juvenile died,7
7151122593108741422,7151160064716276526,2022-10-06,DeSantis in the back with the facials LOL,7
7146891037787835694,7147065390983693099,2022-09-24,We love Lane Pittman!!!,7
7151122593108741422,7151163079852852011,2022-10-06,I can actually hear Desantis inner voice. 😂,7
7151582807192587566,7151637691293418282,2022-10-07,my dad's a tv repairman. he's got the ultimate set of tools.😁,7
7148507639553576235,7148681879032546094,2022-09-29,For those saying they should have evacuated not everyone has the means to evacuate.,6
7151122593108741422,7151131267769402158,2022-10-05,Biden has absolutely no idea what it's like. if his lips are moving he's lying.,6
7156766470960106798,7156767855220196138,2022-10-21,He really was thriving. His lives were so cute 🥺,6
7156766470960106798,7156768347262550826,2022-10-21,Your family is incredible! What an amazing job. I love your love for each other.,6
7155134235852950826,7155380171075519275,2022-10-17,Charlotte has a really big mall wdym? It’s cool too they even have a play center area for the lil kids and a whole train,6
7152631252431080750,7152633249398637358,2022-10-09,you are one tough n strong family. the best of our country. you don't give up.,6
7155134235852950826,7155178446525399854,2022-10-16,like a tornado going outside and the next day it’s all sunny and hot 😭,6
7146640218739723563,7147368101319983918,2022-09-25,Thanks. I needed this. 😂 This will be our first! 😂😂🥴,6
7156403451516210478,7156408130201142062,2022-10-20,I mean the area is going to have to recoup and be in a state of disarray for time and that should impact value,6
7150685798008999211,7150720016051585838,2022-10-04,I need more media to get in like this guy,6
7156403451516210478,7156535428570301230,2022-10-20,It needs to be bought up and made green space. We just can’t have this density on the beach any more,6
7156766470960106798,7156767664692937518,2022-10-21,😁😁 He’s a beast! What an amazing man!! Hope u appreciate him! 🥰🥰🥰,6
7155134235852950826,7155312084457587502,2022-10-17,this is the most accurate one ive seen,5
7149856973113003269,7150580828506292997,2022-10-04,I was literally just in Orlando Florida 💀,5
7151122593108741422,7151157480763474734,2022-10-06,"He’s like, boy you lyin 😂",5
7150685798008999211,7150699021111149358,2022-10-04,"he is in fear....
😂😂😂😂😂",5
7150048060478115118,7150401250642936582,2022-10-03,"lo siento mucho, me imagino el dolor y la impotencia, pero gracias a Dios mientras estén con vida todo lo material se recupera.",5
7149273125157424389,7149273836651004718,2022-09-30,Prayers to Florida. Praying Bean and her mom are doing well.,5
7151185613948013867,7151453070032421678,2022-10-06,this is the AMERICA I love !!!!,5
7147128979391139114,7147830234355368750,2022-09-27,"just moved to port charlotte from IL, evacuating and heading to cape canaveral!! stay safe my fellow floridians ✌🏼🙏🏼💙",5
7146640218739723563,7147360436341769002,2022-09-25,"Lol no but seriously, why are we like this 😎",5
7157615871140285742,7157712392942568235,2022-10-23,Love the “yooo” old school nautical jargon,5
7158215600001600810,7158229692744139566,2022-10-25,"Yall can do it! my parents, brother & I lived in a camper for 10 yrs. long story- it was supposed to be temporary but it involves con men & all our...",4
7155497775310916910,7155620657762452270,2022-10-18,makes me wonder why all the houses on every beach are built cheap!,4
7155134235852950826,7155492314380518190,2022-10-17,this is the most accurate one so far,4
7155134235852950826,7155214326488810286,2022-10-16,i’m myrtle beach in sc but y’all know that one mall that’s like idk how to explain it it’s like outside idk again but dat mall a W,4
7151582807192587566,7151623521092682539,2022-10-07,"Geez, and I thought my wife was a bad driver.",4
7154138023964265771,7156743309766968107,2022-10-21,This hurts bad but I can’t understand why no one in Florida has flood insurance. You get hurricanes all the time. But god bless you and happy you made,4
7155885074636999978,7155896447593661226,2022-10-18,Omg! I am so so sorry! 🥺 I am so glad you are okay! ❤️,4
7155885074636999978,7155892416652870442,2022-10-18,"I feel like that’s every time you need insurance, right! Oh we don’t cover that. They pocket that monthly fee though! 😏",4
7151122593108741422,7151163371388912430,2022-10-06,Dang he has willpower,4
7158610073638538542,7158666311279133486,2022-10-26,"OMG, this man is mot well. why are the dema putting him through this. it’s wrong.",4
7147826662787517742,7148006775362781998,2022-09-27,we still do,4
7150048060478115118,7150387594546004742,2022-10-03,"Господи,спаси и сохрани",4
7149626618011667758,7149640638047716102,2022-10-01,🙏,4
7155497775310916910,7155867841618756394,2022-10-18,"I am so intrigued by how many waterways there r. U see so much more from above. I’m in CT we get cat 1’s & blizzards which I can handle, this is 💔",4
7151122593108741422,7151175373494584110,2022-10-06,That’s got to be so hard for him to stand back there and keep a smirk 😏 off his face. Good job DeSantis! We feel your pain 😂,4
7150048060478115118,7150351902558618369,2022-10-03,Господи пусть всё будет хорошо! Берегите себя!,4
7150048060478115118,7150362921264038661,2022-10-03,so sorry,4
7155497775310916910,7155620759487349550,2022-10-18,Where's the Flea Market 🤔,4
7155497775310916910,7155968422026871598,2022-10-18,"I live in Fort Myers. The water color breaks my heart. All the homes and businesses lost, looks and feels surreal.",4
7147128979391139114,7147831233984119595,2022-09-27,zone A people wya ? 🙌😭,4
7155497775310916910,7155679695019655982,2022-10-18,unliveable for numerous years,4
7158215600001600810,7158232585100264238,2022-10-25,Moms got the best blanket!! I LOVE sloths!!,4
7147128979391139114,7147538535089292078,2022-09-26,Meanwhile we dry over here in palm beach 💀😭😭,4
7153482640195128619,7164010081272611626,2022-11-09,what happend???,4
7148581794428816683,7149541007140193070,2022-10-01,so like when hurricanes happen what happens in regards of work and school??,4
7156766470960106798,7156820755870352174,2022-10-21,Dadosaur rocks!!!,4
7149626618011667758,7150952952722277125,2022-10-05,niet de zelfde locatie,4
7157615871140285742,7157764865328071470,2022-10-23,"WTH, did they not have an engine or steering, no radio, no flare gun the only thing they could do is yell YO. 🤔",4
7156403451516210478,7157159708951167786,2022-10-22,How did you get this info and on a map? I have several ppl looking for this kind of investment.,4
7157615871140285742,7157721768161035051,2022-10-23,"New Nautical Signal... ""YO""",4
7149273125157424389,7149275816517305134,2022-09-30,Hi Bean. Our household has been praying for everyone in the path of Ian. And this is you too. Sending you love ❤️,4
7157615871140285742,7178057145455215366,2022-12-17,Isn't there a rule at sea to move aside for larger vessels? 🤔 Or were they docked already?,4
7158610073638538542,7158660818912445227,2022-10-26,And he will get a ton of votes maybe 80 million,3
7156403451516210478,7156622337848312622,2022-10-20,Anyone with a negative comment has no idea of the value of this real estate.if properly built at correct elevation the house will withstand a hurr,3
7158610073638538542,7158669663626625838,2022-10-26,Absolutely not fit to run. This is their best candidate?,3
7152631252431080750,7152632202617045803,2022-10-09,Keep on keeping on. Sending you love and light from NC.,3
7158215600001600810,7158226805503050542,2022-10-25,"Hilarious! Check out camper “hacks”, one of my favorites is over the door shoe organizer(the clear pocket type). Put food in microwave-no ants.",3
7150048060478115118,7150392680358019841,2022-10-03,Бог всё видит,3
7156766470960106798,7156770748835611398,2022-10-21,Awee your parents are the cutest my heart is melting!,3
7155885074636999978,7155975638599598891,2022-10-19,"I’m a licensed insurance against in Florida for over 6 years. Since the pool cage is physically attached to the home, it should be covered.",3
7155885074636999978,7155892644475978539,2022-10-18,I know it has nothing to do w it. But I love the way you say roof 🥰😂,3
7156403451516210478,7156557966099317546,2022-10-20,"my mom cried when she saw a for sale sign the day after it hit, her whole community was destroyed",3
7157615871140285742,7157783118644331307,2022-10-23,Maybe would have got on a radio made a phone call idk worse case shot of a flair got his attention some how but yelling yoooo definitely didn’t do it,3
7156403451516210478,7156571551608587050,2022-10-20,That’s insane. Who would pay for that? I’d bet that area is going to be completely submerged in my lifetime,3
7151122593108741422,7151156152377328426,2022-10-06,DeSantis has that “WTF” is he talking about look. 😂😂😂,3
7151185613948013867,7151236406160884526,2022-10-06,I will choose Publix from now on ❤️🤍💙,3
7153482640195128619,7164176160809042730,2022-11-10,What happened?,3
7147128979391139114,7147810355774243627,2022-09-26,I’m in Clearwater pray for me 😭😭,3
7150685798008999211,7150758175025038123,2022-10-04,The difference- the doers and the takers. thank you Ms Nelson for loving your community and bringing light and love to those in need. 🥰,3
7155497775310916910,7155629807979004718,2022-10-18,All I see is all the land the elites will buy up from the people who can't afford to rebuild,3
7147128979391139114,7147385384158085930,2022-09-25,im in palmetto/ bradenton area getting it all😁,3
7149273125157424389,7198123732707164974,2023-02-09,I’m going through this right now with the train derailment. My kids are more worried about me than their stuff that’s probably gone. We had to,3
7147128979391139114,7147808331473929006,2022-09-26,My favorite time of year🥰 when nature reclaims it’s home,3
7150685798008999211,7150870457478382378,2022-10-05,FOR A PHOTO OP,3
7157124572595244330,7157157378282537774,2022-10-22,This is got to be the sweetest story on TikTok. God sent those kids there. Poor babies what they had to go through. Terrible,3
7154500615786204459,7154916625597645611,2022-10-16,Love copart! Bought many flood from there,3
7147128979391139114,7147844177594024747,2022-09-27,St Pete people what up 😂😂😂,3
7151122593108741422,7151146759841530666,2022-10-05,"Please, someone pinch me and wake me up from this nightmare of President!!!! 2024 DeSantis, even though I will miss him as our Governor!!!!!",3
7155885074636999978,7155893348356539182,2022-10-18,So what does the insurance cover,3
7148507639553576235,7148520952376951598,2022-09-28,My Mother and Brother in law are still there! Hope they are okay!!,3
7151122593108741422,7151156969477931822,2022-10-06,what the hell is he talking about,3
7157615871140285742,7157689342107042606,2022-10-23,Part 2 3 4 or even 5?,3
7146640218739723563,7147359116888703790,2022-09-25,Off topic but DESCENDENTS!!! I very rarely see one of us out in the wild. 😂,3
7151122593108741422,7151153267857244974,2022-10-06,Biden is a disgrace to the USA,3
7146640218739723563,7147684549470864170,2022-09-26,is jim cantore near or waffle house closed? if the answer is no then you're fine. 😅,3
7148581794428816683,7148623067665056554,2022-09-29,"I swear I have seen this exact same video before … well one EXACTLY like it! The Boat, the same structured hotel and all",3
7153964773284023594,7153975093078328110,2022-10-13,"I know people that are going to Florida for vacation these past couple of weeks, and to me, it just feels so wrong. People can be so callous.",3
7151582807192587566,7151623981028115242,2022-10-07,Hope everyone else is doing fine. You can rebuild again. 🤗,3
7149856973113003269,7151520184075174661,2022-10-06,a hurricane in the uk is nothing,3
7158610073638538542,7158700858962953002,2022-10-26,Let’s go Oz!!!🇺🇸🇺🇸🇺🇸🇺🇸,3
7150685798008999211,7150710621197566762,2022-10-04,Don’t let them stop you ! Just keep going,3
7148581794428816683,7148646278296257322,2022-09-29,No way bro.. I’ve literally been in south fl all my life and just never experienced this,3
7149856973113003269,7150585206125495045,2022-10-04,This happens every year,3
7149856973113003269,7149970813888856838,2022-10-02,Math teach will still come to work even if they were at the center,3
7150685798008999211,7150695680255017770,2022-10-04,Would you please make this downloadable?,2
7158944202745892142,7158964293375181610,2022-10-27,“the car has definitely seen better days” BRO YOU THINK? 💀,2
7151122593108741422,7151159976685142827,2022-10-06,the anger in his face says it all.,2
7158944202745892142,7159026777138283310,2022-10-27,I'm going to say 370k,2
7151185613948013867,7151195735425188651,2022-10-06,❤️Lee County Sheriff’s Office showing the rest of the country how it’s done . Keep up doing what you have always done. Much love from Ga 🥰,2
7146640218739723563,7146806910762156846,2022-09-24,Florida Man Gang Rise Up! 😂,2
7158215600001600810,7158217545125217070,2022-10-25,Any other fam would implode. I hate that y’all are going thru this but can I say I’m really enjoying the new direction of your sitcom this season!,2
7154138023964265771,7159632011431838510,2022-10-28,Survivor of hurricane Ian here! I live in an apartment and we got lucky! My sister lost everything though including both of her cars! Her landlord has,2
7151122593108741422,7151160899511829291,2022-10-06,It was the head tilts he did several times for me. He’s like “ohhh THIS is what we’re doing now! ? Okaaaay!”,2
7151122593108741422,7151153244036039470,2022-10-06,Did he say four thousand four million meals 🤯,2
7155497775310916910,7155651926926787370,2022-10-18,Hope the blue water comes back,2
7151122593108741422,7151162539346772779,2022-10-06,...and he sent another $12billion to Ukraine last week after the storm hit #FJB,2
7151122593108741422,7151163957214872366,2022-10-06,That feeling of lightening striking part of your house and you can stay with neighbors. Yeah. That’s how we feel. Who writes this crap for him?,2
7146891037787835694,7147802957400310574,2022-09-26,hell yeah lol,2
7146640218739723563,7147775908534387498,2022-09-26,😂 Please should of had him sitting on the porch with a beer n wind blowing 😂,2
7158215600001600810,7158229563203224366,2022-10-25,"love your videos, y'all are hilarious look forward everyday to them, also love his sneaky one liners",2
7146640218739723563,7147351920890184494,2022-09-25,Love the Jaws RSVLTS shirt!,2
7146640218739723563,7147389592328782635,2022-09-25,I just don’t want my vet visit on Thursday to get canceled 😂,2
7151185613948013867,7151196211172066091,2022-10-06,I am so blessed to work for a company so committed to our community!!! I’m so proud to bleed green 💚💚💚,2
7158610073638538542,7158615485574136622,2022-10-26,Hes Not Fit To Run A Sandbox,2
7146640218739723563,7147387367505609514,2022-09-25,lmfao 😂 I've been here 4 years. I think this might be our first real one but I'm still not scared. I just want work to get cancelled.,2
7151122593108741422,7151164706672149290,2022-10-06,Desantis wanted smack him!!! Get out of Florida Brandon!! We don’t need you. We have a real leader and his name is daddy DeSantis,2
7146891037787835694,7147916095069963054,2022-09-27,That’s right 🇺🇸,2
7151122593108741422,7151166119801570091,2022-10-06,I swear Biden is the biggest idiot. Him and his fake ass stories. Who still believes anything he says?,2
7146640218739723563,7147706896275604270,2022-09-26,Welcome to the jungle we got fun and hurricanessss! 😅,2
7158610073638538542,7158698640935797546,2022-10-26,"Ended the debate, before it started...",2
7146640218739723563,7147668611162571562,2022-09-26,Lmaoooooooo omg 😂 st Pete here,2
7151185613948013867,7151435076462936878,2022-10-06,I love my great state of Texas. but Florida is absolutely looking more like my second home God Bless you all,2
7156766470960106798,7156768088088380206,2022-10-21,I hope they are able to save your house. Your dad did a great job.,2
7156403451516210478,7156550728092549930,2022-10-20,"y'all don't realize how expensive it's gotten, in the past year alone, my rent went from 1300 a month to 2400 a month.",2
7148581794428816683,7148632274844959534,2022-09-29,Prayers,2
7155885074636999978,7155980572762489646,2022-10-19,"As someone who’s Husband works on pools for a living, IF you get the pool redone, DON’T do a Vinyl liner!!! Go with Plaster! Last MUCH longer!",2
7156403451516210478,7156597029177885466,2022-10-20,who are they gonna sell lots to? aquaman???,2
7155885074636999978,7155886543403877163,2022-10-18,Hurricanes suck. Im in south Louisiana.,2
7148507639553576235,7148791460434002730,2022-09-29,no matter the reason for not evacuating I pray everyone is ok. sending prayers ❤️🙏,2
7148507639553576235,7148542818880144171,2022-09-28,They should have left! Why people do this I dont get they put others in danger now trying to reach them,2
7155885074636999978,7155892305404019461,2022-10-18,Man im so sorry :(,2
7148507639553576235,7149295044523311914,2022-09-30,UPDATE!! THEY HAVE BEEN LOCATED AND ARE SAFE!!!,2
7153482640195128619,7164033069313655595,2022-11-09,u want to know sum I live in Florida and there is another hurricane 😬😬😬,2
7155885074636999978,7164535549813768962,2022-11-11,why did you bark when you said roof,2
7155885074636999978,7156052262252528430,2022-10-19,I didn’t realize you were local!! I’m in Punta Gorda. Glad you’re safe! One of my fav creators 👍🏻,2
7156331872266636587,7156412276408746798,2022-10-20,Florida appreciates you!!,2
7149856973113003269,7150666657861370629,2022-10-04,will only be a bit of wind😂😂😂,2
7156331872266636587,7156392402349310766,2022-10-20,I met you at the North Port Walmart on Sunday! you were amazing and gave ne a big hug when I needed one! I can never repay you for what you said and did for us after all we have been through. God bless you!,2
7146640218739723563,7147282753883947819,2022-09-25,this is my first hurricane but if my neighbors and in-laws ain't panicked then I'm not. 😂,2
7153080462712245546,7153083705342296875,2022-10-11,"I’m so sorry. 😢😢😢 I am heartbroken too, so I can’t even imagine how you must be feeling. 😢😢😢 come home Rogue!",2
7149856973113003269,7150613091591799557,2022-10-04,Every time there is a hurricane in Florida it always comes here just not strong,2
7152113064995720491,7152118876524938030,2022-10-08,"BTW, every time you quietly say good morning, it calms me and sets the tone for my day. Thank you for the sweet good mornings ❤️🥰",2
7156403451516210478,7156628191191892778,2022-10-20,Yeah we’re probably going to be selling our beachfront lot on Sanibel Island :( we’re super sad but the house is destroyed and we can’t rebuild,2
7152631252431080750,7152635975265157934,2022-10-10,So is that line on the wall where the water went up to?,2
7158215600001600810,7158217868575621931,2022-10-25,I have to have my feet out too. they gotta breathe,2
7150048060478115118,7150089809213866754,2022-10-03,Главное есть интернет!,2
7147128979391139114,7147528191580799787,2022-09-26,tampa here. going to be interesting to say the least,2
7153482640195128619,7164095154823250734,2022-11-09,What how did that happen,2
7152631252431080750,7152881517416252165,2022-10-10,Was that your primary house ?,2
7152631252431080750,7152633607706133291,2022-10-09,So sorry you guys have to deal with this. But have a great time in Germany.,2
7155497775310916910,7155571390204429098,2022-10-17,That place needs to be condemned for a decade,2
7156766470960106798,7156772722697716526,2022-10-21,Dad is a thriving LEGEND!!! 🙌👏👏👏👏👏👏 You guys got this! Better tomorrow than you are today. 🙏,2
