aweme_id,cid,create_time,text,reply_comment_total
7157615871140285742,7157741269161739050,2022-10-23,"Legally the larger Barge had the right away, though both captains are at fault because of their egos are HUGE",31
7147826662787517742,7148019052676629294,2022-09-27,Ion got it for the whole week HURRICANE A W FR,29
7148581794428816683,7148646027481449259,2022-09-29,"In all seriousness, why didn't you leave beforehand?",27
7157615871140285742,7157737233013359406,2022-10-23,I thought larger vessel has the wright of way,27
7151122593108741422,7151162158227850030,2022-10-05,Man I wish I could find out want Desantis was thinking,27
7150048060478115118,7150060366740472622,2022-10-02,What do you even do in this situation? 😳,26
7151582807192587566,7151698575461843758,2022-10-07,The price you pay for living near the ocean,25
7151122593108741422,7151158670058930986,2022-10-05,Desantis face says it all,24
7155885074636999978,7155887466745611051,2022-10-18,It’s ridiculous when insurance doesn’t cover what you insured! I’m sorry!,22
7155497775310916910,7155643768456299310,2022-10-18,Why is the water so brown,22
7156403451516210478,7156407577894322990,2022-10-20,& they’re still selling for that much!?,22
7156403451516210478,7156447038486594350,2022-10-20,Flood insurance alone probably costs more than my mortgage,21
7148915343287766315,7166502384674997038,2022-11-16,I survived the hurricane Ian,19
7154500615786204459,7154528605422781226,2022-10-15,I work at a high end car dealership in Fort Myers. The insurance companies are just writing checks to everyone,19
7152915395798945070,7152921355713856261,2022-10-10,where can we help her directly to rebuild her house ? 🥰🥰,18
7147826662787517742,7148045134868366122,2022-09-27,palm beach district hasn’t closed yet 😕😕,18
7152915395798945070,7152922203508736814,2022-10-10,We’ve gotta start taking care of the elderly and our veterans.,18
7146640218739723563,7146780973584188203,2022-09-24,I just moved here from Colorado and this made me CACKLE oh my god thank you for that,17
7159171292531379498,7159374855347110699,2022-10-28,I’m confused. They HAD flood insurance ?? And flood insurance is administered by FEMA so how do they not qualify,16
7147128979391139114,7147835544969495339,2022-09-26,were fine as long as waffle house is still open,16
7146891037787835694,7148047788084658986,2022-09-27,That’s a real American,15
7150048060478115118,7150353899860345606,2022-10-03,"It's devastating, I can't even imagine how someone feels seeing his home like this😳😳😳😳😳😳😳",15
7154500615786204459,7154534442093970219,2022-10-15,If the estimate to repair was over a certain % of the ACV it could never be titled again,15
7156403451516210478,7156467384634049322,2022-10-20,there not lots there if under water in 20 years,15
7147826662787517742,7147839801885590314,2022-09-26,You right ngl enjoying the break,14
7147826662787517742,7148030254689747754,2022-09-27,POV u in the bus looking at this vid 😂😂😂😂,14
7155885074636999978,7155886372539777835,2022-10-18,Chain link fence should stand the winds better,14
7147128979391139114,7147781548066210602,2022-09-26,Clearwater about 10 mins from the beach… yallllll,13
7150048060478115118,7150067595780850478,2022-10-02,The shoes on the counter 😳,13
7150324972521573675,7150328664973116203,2022-10-03,"I grew up in Miami and I keep telling my family who still lives on Miami Beach that this could happen, and they just don’t believe it.",13
7152631252431080750,7152635041017381678,2022-10-09,Sadly it will never be same. Mold will always be an issue. Tear it down and start fresh.,13
7147128979391139114,7147501037650019118,2022-09-26,I'm in st.pete and my anxiety@ is threw the roof,12
7146891037787835694,7146962364206760750,2022-09-24,Reminds me of Lt. Dan facing the storm in Gump. lol,12
7147826662787517742,7147855701774418731,2022-09-27,we gotta make up the days tho😬,12
7148198571429350698,7148264762591036206,2022-09-28,GO GO POWER RANGERS! Yall stay safe 💜,12
7159171292531379498,7159744270245266222,2022-10-29,"As a florida insurance lawyer, I have a lot of questions regarding the fact that they have flood insurance, yet they’re not getting paid. Hmmm",12
7156403451516210478,7156415405845250859,2022-10-20,Do they still get the insurance money?,12
7146640218739723563,7147803989442020138,2022-09-26,One time on vacation my Floridian father left me alone napping in the condo during a tropical storm and I 100% thought i was gonna die when I woke up,12
7150048060478115118,7150368154660569861,2022-10-03,Mon Dieu les pauvres gens.,12
7156331872266636587,7156381783457383210,2022-10-20,This is awesome Ken! Your mom raised you right!!!,12
7152915395798945070,7152919874863235845,2022-10-10,"how I REPEAT HOW DO PEOPLE FORGET ABOUT THE OLD PEOPLE? they are also still here, they just might need a little more help🥺",11
7147128979391139114,7147493911979115310,2022-09-26,My first hurricane 🌀 in Florida 😳I’m in Brandon,11
7146640218739723563,7147389371606795050,2022-09-25,I boarded up the back windows as a precaution. There’s a wide open park and relatively few trees right behind us. 1/2,11
7156331872266636587,7156384370629755691,2022-10-20,Let me know when you’re back in Melbourne so I can support you.,11
7147128979391139114,7147793696989889326,2022-09-26,I’m in Bradenton on the ocean rest I’m peace my house 😭😳,11
7156403451516210478,7156512244909048622,2022-10-20,with such high intrest rates literally not many people are buying,10
7148198571429350698,7148274936087216939,2022-09-28,ROCK IT OUT GUYS!!!! YOU ALLLLLL ARE APPRECIATED!!!!,10
7148581794428816683,7148615237840061230,2022-09-29,how far are from the coast are u,10
7152915395798945070,7152940523723555627,2022-10-10,"Our Veterans, especially our elder vets do not deserve to suffer like this 💔😭",10
7148915343287766315,7172889672913765126,2022-12-03,only in Ohio 💀💀💀,10
7159171292531379498,7159310310896157483,2022-10-27,Because it’s s just a game with these insurance companies!!!!,10
7155134235852950826,7155312084457587502,2022-10-17,this is the most accurate one ive seen,10
7151582807192587566,7151627737173721899,2022-10-07,insurance,10
7150048060478115118,7150056979930333994,2022-10-02,Where is this?,10
7156403451516210478,7156431106958443310,2022-10-20,So lots are going for 1 mil plus??,9
7155134235852950826,7155380171075519275,2022-10-17,Charlotte has a really big mall wdym? It’s cool too they even have a play center area for the lil kids and a whole train,9
7154500615786204459,7154523094535471918,2022-10-15,"I left the sunroof open in my amg and it ruined all the electronics, how did this one survive a whole hurricane 🫠",9
7150324972521573675,7152499161514083115,2022-10-09,Even the windows are different! Not the same home.,9
7151122593108741422,7151157648077947691,2022-10-05,what's up with him lately using a single microphone and not the podium 🤔,9
7151122593108741422,7151166017592296238,2022-10-05,"I watched it earlier & laughed the whole time, DeSantis’s face is priceless. 😂😂😂",9
7152915395798945070,7154476728275534638,2022-10-14,Can you get me connected with her?,9
7146891037787835694,7147010863252587307,2022-09-24,Andrew came at night so we couldn't climb through our wrecked houses to do this!!,9
7152915395798945070,7152964887807050538,2022-10-10,does she have a go fund me yet???🥺🥺🥺🥺❤🙏,9
7159171292531379498,7159329178390020907,2022-10-27,So the flood insurance didn’t pay out anything? Wow! So sorry,9
7146891037787835694,7147003149097780011,2022-09-24,when the lighting strikes!😳,9
7158610073638538542,7158665391710782251,2022-10-26,according to current standards that makes him qualified to be president!!,9
7158610073638538542,7158620236278940458,2022-10-26,Pa is in trouble,9
7147128979391139114,7147368102073746222,2022-09-25,This my first time too! We are in Bradenton Fl on the water!,9
7146891037787835694,7148158140378039082,2022-09-27,this video surfaces EVERYTIME theres a hurricane in FL i truly believe this man has set the standard,8
7147826662787517742,7148017865551201067,2022-09-27,What’s the song,8
7150048060478115118,7150063238301188910,2022-10-02,Why didn't you evacuate?,8
7148915343287766315,7168166494241948462,2022-11-20,XD OHIO,8
7147128979391139114,7148083044607509290,2022-09-27,"My moms in Tampa and so is her husband right at the hospital, he just had heart surgery and can’t leave. I’m extremely worried & I’m in MI😭",8
7158610073638538542,7158618290872320811,2022-10-26,He should have said good evening.,8
7147128979391139114,7147835687720502062,2022-09-26,Where my Orlando ppl at heyyyy😂😂,8
7149626618011667758,7150481906458034950,2022-10-04,This is so depressing. But it would be rebuilt better and stronger than before,8
7146640218739723563,7147738762815456046,2022-09-26,"Irma came through I slept with the door open, power was out for four days",8
7156403451516210478,7156559661859996459,2022-10-20,Trying to sell these lots of these prices is going to be very unrealistic because people buying the lots are going to have to invest in a lot of $$$$,8
7154500615786204459,7154545477472355118,2022-10-15,rare British electronics win,7
7155134235852950826,7155492314380518190,2022-10-17,this is the most accurate one so far,7
7151122593108741422,7151160064716276526,2022-10-05,DeSantis in the back with the facials LOL,7
7149626618011667758,7149679246825636651,2022-10-01,the power of God to remind us of how small we are .,7
7151582807192587566,7151621948111864619,2022-10-07,sorry for your loss.,7
7151122593108741422,7151163079852852011,2022-10-05,I can actually hear Desantis inner voice. 😂,7
7154138023964265771,7154140100116120322,2022-10-13,Her reaction broke my heart 😔😔😔,7
7157124572595244330,7157184864617104170,2022-10-22,I pray the grandparents let them go visit this wonderful couple. They have two sets of grand parents now.,7
7157124572595244330,7157159046952436523,2022-10-22,"thank you Universe, for these kids finding this kind man. 🥰🥰🥰and the helpers.🥰🥰",7
7151582807192587566,7151637691293418282,2022-10-07,my dad's a tv repairman. he's got the ultimate set of tools.😁,7
7152915395798945070,7152921058386871083,2022-10-10,wow she dont look 99 she beautiful so sad im in tears,7
7153080462712245546,7153082280395162410,2022-10-11,I’ve been checking online daily from Minnesota Thinking oh you ❤️,6
7153080462712245546,7153082587761214254,2022-10-11,I know this is difficult but is there any information on horses that passed during the storm? Prayers he’s found safe!,6
7154500615786204459,7154507172113842950,2022-10-14,Where’s the yellow P1?,6
7146640218739723563,7147368101319983918,2022-09-25,Thanks. I needed this. 😂 This will be our first! 😂😂🥴,6
7156403451516210478,7156535428570301230,2022-10-20,It needs to be bought up and made green space. We just can’t have this density on the beach any more,6
7155134235852950826,7155178446525399854,2022-10-16,like a tornado going outside and the next day it’s all sunny and hot 😭,6
7156766470960106798,7156767664692937518,2022-10-21,😁😁 He’s a beast! What an amazing man!! Hope u appreciate him! 🥰🥰🥰,6
7148198571429350698,7148208984784618282,2022-09-27,we will be seeing you soon. predicted to hit right where I am. my husband is a retired lineman and we appreciate all you do. stay safe out there,6
7152631252431080750,7152633249398637358,2022-10-09,you are one tough n strong family. the best of our country. you don't give up.,6
7156766470960106798,7156768347262550826,2022-10-21,Your family is incredible! What an amazing job. I love your love for each other.,6
7149273125157424389,7149273836651004718,2022-09-30,Prayers to Florida. Praying Bean and her mom are doing well.,5
7148915343287766315,7170530911388517147,2022-11-27,Normal day in ohio,5
7151122593108741422,7151157480763474734,2022-10-05,"He’s like, boy you lyin 😂",5
7146640218739723563,7147360436341769002,2022-09-25,"Lol no but seriously, why are we like this 😎",5
7153080462712245546,7153092769170359083,2022-10-11,"Indiana here 🥺 Praying 🙏
and sometimes trauma causes animals to hide deep into the marshes . Maybe ??🤲",5
7156766470960106798,7156773108648297258,2022-10-21,"I know you know this, but I’m going to say it anyway, you are all so lucky to have each other. ♥️(just don’t let dadosaur loose) 🦖 😉😅",5
7156766470960106798,7156770391829021483,2022-10-21,Exactly how we felt after Hurricane Harvey. It’s hard to see you life in a pile on your front lawn. Your dad did great🥰,5
7150792535764520238,7150874004760675115,2022-10-05,I cuban but i love this american person like him wiht e little things open the gigantic heart god bless all american people go bless America 🥰,5
7155134235852950826,7155214326488810286,2022-10-16,i’m myrtle beach in sc but y’all know that one mall that’s like idk how to explain it it’s like outside idk again but dat mall a W,5
7150048060478115118,7150401250642936582,2022-10-03,"lo siento mucho, me imagino el dolor y la impotencia, pero gracias a Dios mientras estén con vida todo lo material se recupera.",5
7158215600001600810,7158230401960592174,2022-10-24,your poor dad he was in the moment them your mom showed up and now he can't be caveman 😂😂 hope yall can save the house 🥰,5
7147128979391139114,7147830234355368750,2022-09-26,"just moved to port charlotte from IL, evacuating and heading to cape canaveral!! stay safe my fellow floridians ✌🏼🙏🏼💙",5
7152915395798945070,7152917226850140974,2022-10-10,She pretty?:) @Irene,4
7155497775310916910,7155620657762452270,2022-10-17,makes me wonder why all the houses on every beach are built cheap!,4
7151582807192587566,7151623521092682539,2022-10-07,"Geez, and I thought my wife was a bad driver.",4
7154138023964265771,7154141701229200134,2022-10-13,"I'm not crying, you're crying 🥺 ❤️‍🩹",4
7154138023964265771,7156743309766968107,2022-10-20,This hurts bad but I can’t understand why no one in Florida has flood insurance. You get hurricanes all the time. But god bless you and happy you made,4
7154500615786204459,7154534604988367662,2022-10-15,there all going to different countries,4
7157124572595244330,7157164427845583659,2022-10-22,God Bless this couple. I wish that the kids could have stayed with these good people. Hopefully their grandparents are as good to them as this couple,4
7155885074636999978,7155896447593661226,2022-10-18,Omg! I am so so sorry! 🥺 I am so glad you are okay! ❤️,4
7154500615786204459,7154533225443574571,2022-10-15,Going out of the country where cert of distraction doesn’t matter,4
7155885074636999978,7155892416652870442,2022-10-18,"I feel like that’s every time you need insurance, right! Oh we don’t cover that. They pocket that monthly fee though! 😏",4
7153080462712245546,7154910389150155562,2022-10-16,"I am so sorry! I live in Dort Myers, I will be looking for your horse!",4
7150048060478115118,7150362921264038661,2022-10-03,so sorry,4
7155497775310916910,7155867841618756394,2022-10-18,"I am so intrigued by how many waterways there r. U see so much more from above. I’m in CT we get cat 1’s & blizzards which I can handle, this is 💔",4
7150048060478115118,7150351902558618369,2022-10-03,Господи пусть всё будет хорошо! Берегите себя!,4
7155497775310916910,7155620759487349550,2022-10-17,Where's the Flea Market 🤔,4
7147128979391139114,7147538535089292078,2022-09-26,Meanwhile we dry over here in palm beach 💀😭😭,4
7150324972521573675,7160233723895726853,2022-10-30,"I can’t see it, there aren’t the same number of windows or layout?",4
7148581794428816683,7149541007140193070,2022-10-01,so like when hurricanes happen what happens in regards of work and school??,4
7158215600001600810,7158229692744139566,2022-10-24,"Yall can do it! my parents, brother & I lived in a camper for 10 yrs. long story- it was supposed to be temporary but it involves con men & all our...",4
7156766470960106798,7156820755870352174,2022-10-21,Dadosaur rocks!!!,4
7147826662787517742,7148006775362781998,2022-09-27,we still do,4
7155497775310916910,7155968422026871598,2022-10-18,"I live in Fort Myers. The water color breaks my heart. All the homes and businesses lost, looks and feels surreal.",4
7147128979391139114,7147831233984119595,2022-09-26,zone A people wya ? 🙌😭,4
7155497775310916910,7155679695019655982,2022-10-18,unliveable for numerous years,4
7154500615786204459,7154533372928115498,2022-10-15,Even if they were not salvageable at all. I still see opportunity. Music video props !!!!,4
7158215600001600810,7158232585100264238,2022-10-24,Moms got the best blanket!! I LOVE sloths!!,4
7153482640195128619,7164010081272611626,2022-11-09,what happend???,4
7151122593108741422,7151163371388912430,2022-10-05,Dang he has willpower,4
7149626618011667758,7149640638047716102,2022-10-01,🙏,4
7155885074636999978,7155892644475978539,2022-10-18,I know it has nothing to do w it. But I love the way you say roof 🥰😂,3
7154500615786204459,7154881986904605445,2022-10-15,In Ontario Canada any type of water damage is written off irreparable,3
7155885074636999978,7155893348356539182,2022-10-18,So what does the insurance cover,3
7155497775310916910,7155629807979004718,2022-10-17,All I see is all the land the elites will buy up from the people who can't afford to rebuild,3
7150048060478115118,7150392680358019841,2022-10-03,Бог всё видит,3
7154500615786204459,7154501629897949954,2022-10-14,Thoughts on rs7 c7.5?,3
7146640218739723563,7147359116888703790,2022-09-25,Off topic but DESCENDENTS!!! I very rarely see one of us out in the wild. 😂,3
7158610073638538542,7158660818912445227,2022-10-26,And he will get a ton of votes maybe 80 million,3
7155885074636999978,7155975638599598891,2022-10-18,"I’m a licensed insurance against in Florida for over 6 years. Since the pool cage is physically attached to the home, it should be covered.",3
7154500615786204459,7154535471224275758,2022-10-15,Insurance guy here: if the cost to repair the car reaches a certain threshold of the cars value (usually 50%) it’s a total loss. Keep in mind……,3
7154772876116135210,7155550472076608299,2022-10-17,you have everything going for you and I love you!!!,3
7151582807192587566,7151623981028115242,2022-10-07,Hope everyone else is doing fine. You can rebuild again. 🤗,3
7148581794428816683,7148646278296257322,2022-09-29,No way bro.. I’ve literally been in south fl all my life and just never experienced this,3
7147128979391139114,7147808331473929006,2022-09-26,My favorite time of year🥰 when nature reclaims it’s home,3
7149626618011667758,7150778693073601286,2022-10-04,"Can you rebuild it quick, I’m due on holiday there next year",3
7156403451516210478,7156571551608587050,2022-10-20,That’s insane. Who would pay for that? I’d bet that area is going to be completely submerged in my lifetime,3
7151122593108741422,7151156969477931822,2022-10-05,what the hell is he talking about,3
7156403451516210478,7156622337848312622,2022-10-20,Anyone with a negative comment has no idea of the value of this real estate.if properly built at correct elevation the house will withstand a hurr,3
7147128979391139114,7148163801383322414,2022-09-27,Is that Old Key Lime House in Lantana?,3
7147128979391139114,7147844177594024747,2022-09-27,St Pete people what up 😂😂😂,3
7151122593108741422,7151156152377328426,2022-10-05,DeSantis has that “WTF” is he talking about look. 😂😂😂,3
7156766470960106798,7156770748835611398,2022-10-21,Awee your parents are the cutest my heart is melting!,3
7156766470960106798,7156767681269596971,2022-10-21,He did so much work!! Amazing!,3
7151122593108741422,7153816140794479403,2022-10-13,God help US!!!!,3
7147826662787517742,7148040562221302570,2022-09-27,Currently on the way to school,3
7147826662787517742,7147829728884294446,2022-09-26,Facts 😂,3
7156766470960106798,7156773682891686702,2022-10-21,why do I feel like Ive known you guys forever? 🥰🥰,3
7157615871140285742,7157783118644331307,2022-10-23,Maybe would have got on a radio made a phone call idk worse case shot of a flair got his attention some how but yelling yoooo definitely didn’t do it,3
7153080462712245546,7159946322829017899,2022-10-29,I hope u find him..,3
7153080462712245546,7153205112636195630,2022-10-11,Sending prayers that you find him safe & sound. 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,3
7148915343287766315,7423885287232668459,2024-10-09,No? For Indiana we get almost all of the leftover that leads to tornadoes and other things even the left over rain can destroy some trailers or other properties,3
7156403451516210478,7156557966099317546,2022-10-20,"my mom cried when she saw a for sale sign the day after it hit, her whole community was destroyed",3
7147128979391139114,7147810355774243627,2022-09-26,I’m in Clearwater pray for me 😭😭,3
7148581794428816683,7148623067665056554,2022-09-29,"I swear I have seen this exact same video before … well one EXACTLY like it! The Boat, the same structured hotel and all",3
7149273125157424389,7149274051281306414,2022-09-30,"Bean, I’m so glad you & your mom are safe!! I hope all of your friends & neighbors are ok too🥰",3
7149273125157424389,7198123732707164974,2023-02-09,I’m going through this right now with the train derailment. My kids are more worried about me than their stuff that’s probably gone. We had to,3
7158610073638538542,7158669663626625838,2022-10-26,Absolutely not fit to run. This is their best candidate?,3
7153080462712245546,7153817148871033646,2022-10-13,Praying for you from Nampa Idaho. ❤️,2
7152631252431080750,7152894916881023790,2022-10-10,I know there are lots of tears off camera….I’m so impressed with your positivity and tenacity. I wish you the best,2
7152915395798945070,7153595533595902763,2022-10-12,Under NO circumstances should a person that fought for our country EVER be in this position.,2
7150324972521573675,7160069780401013509,2022-10-29,You're not suggesting that this is due to climate change are you?,2
7153080462712245546,7153107514014516011,2022-10-11,I just came across to post that said these animals lost their lives and there was a picture of him with his name,2
7154138023964265771,7154140130009301762,2022-10-13,God bless you brother,2
7154138023964265771,7159632011431838510,2022-10-28,Survivor of hurricane Ian here! I live in an apartment and we got lucky! My sister lost everything though including both of her cars! Her landlord has,2
7151122593108741422,7151160899511829291,2022-10-05,It was the head tilts he did several times for me. He’s like “ohhh THIS is what we’re doing now! ? Okaaaay!”,2
7151122593108741422,7152364319706645291,2022-10-09,What? Literally… what??? 😳,2
7152113064995720491,7152118876524938030,2022-10-08,"BTW, every time you quietly say good morning, it calms me and sets the tone for my day. Thank you for the sweet good mornings ❤️🥰",2
7154772876116135210,7154908479937037098,2022-10-16,ilu 💗,2
7154138023964265771,7154139399470056235,2022-10-13,She sweetie?)) @Ella,2
7150324972521573675,7155031608511546154,2022-10-16,Summerhaven -no insurance carriers and no mortgage companies will finance insure it!,2
7154500615786204459,7160725591968613125,2022-10-31,I once bought a flooded car but never again.,2
7153482640195128619,7153790460121006891,2022-10-13,Understand.After Andrew they had to rebuild my daughter’s school. First the put up mobile buildings and later the school was completely rebuilt.,2
7153482640195128619,7164095154823250734,2022-11-09,What how did that happen,2
7153482640195128619,7164190329643172654,2022-11-10,Sad to hear im so sorry i would be devasted to see my school like that i hope things get better be praying for ya 🙏 ❤ cry😭😭😭😭😭,2
7152915395798945070,7152915908991533870,2022-10-10,This was the nicest thing ever,2
7152631252431080750,7152881517416252165,2022-10-10,Was that your primary house ?,2
7152915395798945070,7152916015793685291,2022-10-10,Crying my eyes out. God bless you both 🥺♥️,2
7153080462712245546,7153801175440524078,2022-10-13,I think about you guys daily!! 😩😩😩,2
7153080462712245546,7159920399970911019,2022-10-29,check local listing. including fb,2
7154500615786204459,7155204090606306091,2022-10-16,A Certificate of Destruction means that the car is set to be destroyed by a dismantler or junkyard and cannot legally be driven on the road again.😳😳,2
7146640218739723563,7147387367505609514,2022-09-25,lmfao 😂 I've been here 4 years. I think this might be our first real one but I'm still not scared. I just want work to get cancelled.,2
7158215600001600810,7158217868575621931,2022-10-24,I have to have my feet out too. they gotta breathe,2
7158215600001600810,7158229563203224366,2022-10-24,"love your videos, y'all are hilarious look forward everyday to them, also love his sneaky one liners",2
7146891037787835694,7147802957400310574,2022-09-26,hell yeah lol,2
7155885074636999978,7164535549813768962,2022-11-10,why did you bark when you said roof,2
7155885074636999978,7156052262252528430,2022-10-19,I didn’t realize you were local!! I’m in Punta Gorda. Glad you’re safe! One of my fav creators 👍🏻,2
7147128979391139114,7148457525884797742,2022-09-28,my dad left to go help out this morning… pray him and everyone else stays safe,2
7147128979391139114,7148128057137038126,2022-09-27,I feel like this is a horrible place to have a hurricane because of all the alligators have all types of access now even more than before 😳,2
7147128979391139114,7148188405878342446,2022-09-27,Seriously so there is a possibility sharks are lurking around the houses or its not deep enough?,2
7148915343287766315,7172473488047981338,2022-12-02,Yoo ohio😂💅😂😭👍💄,2
7156331872266636587,7156412276408746798,2022-10-20,Florida appreciates you!!,2
7158215600001600810,7158231562901898027,2022-10-24,Baby wipes are the best for camping!!,2
7147128979391139114,7147528191580799787,2022-09-26,tampa here. going to be interesting to say the least,2
7156331872266636587,7156392402349310766,2022-10-20,I met you at the North Port Walmart on Sunday! you were amazing and gave ne a big hug when I needed one! I can never repay you for what you said and did for us after all we have been through. God bless you!,2
7158215600001600810,7158217545125217070,2022-10-24,Any other fam would implode. I hate that y’all are going thru this but can I say I’m really enjoying the new direction of your sitcom this season!,2
7155885074636999978,7155892305404019461,2022-10-18,Man im so sorry :(,2
7158215600001600810,7158228490760127274,2022-10-24,How long do you think you all will do this (ie camper)? Whether house is salvageable or not it will take time to clean and build back what’s gone.😬,2
7156403451516210478,7156597029177885466,2022-10-20,who are they gonna sell lots to? aquaman???,2
7156403451516210478,7156550728092549930,2022-10-20,"y'all don't realize how expensive it's gotten, in the past year alone, my rent went from 1300 a month to 2400 a month.",2
7156403451516210478,7156628191191892778,2022-10-20,Yeah we’re probably going to be selling our beachfront lot on Sanibel Island :( we’re super sad but the house is destroyed and we can’t rebuild,2
7157124572595244330,7157445566877778734,2022-10-22,This man is an absolute gem for taking them in with such a big heart 💕,2
7156403451516210478,7156598423570989870,2022-10-20,Most ins companies don’t cover flood but FEMA offers national flood ins. Idk the specifics but they definitely do!,2
7156766470960106798,7156768088088380206,2022-10-21,I hope they are able to save your house. Your dad did a great job.,2
7148198571429350698,7148219479780475691,2022-09-28,You guys stay safe!!!💪🏻💪🏻,2
7156766470960106798,7156770159087190826,2022-10-21,"Such great documentation of this harrowing experience for all of you! Frankie, you’re amazing! Christine, you did good! I miss all of you!",2
7148198571429350698,7148221259683414830,2022-09-28,Thank you guys for taking time away from your families to restore something close to normal fir others!!!,2
7156766470960106798,7156929719321805614,2022-10-21,Also camping 🏕️in my moms carport. Fixing this house alone. It shall be done! SWFL💪🏻,2
7149626618011667758,7150333524993983278,2022-10-03,Doesn’t look like same place. The De devastation picture seems to be longer bride and different land layout.,2
7156766470960106798,7156771722958996267,2022-10-21,Are you going to live with him,2
7149626618011667758,7150713582991328046,2022-10-04,It sad 😢 I’ve have so many beautiful pictures from our vacation there we go every year 💔❤️‍🩹,2
7155497775310916910,7155571390204429098,2022-10-17,That place needs to be condemned for a decade,2
7159171292531379498,7159382444370756398,2022-10-28,Flood insurance is for rising water. If they have flood it is 100% covered. Not covered by homeowner insurance. Unfortunately I’ve been through it.,2
7146640218739723563,7147389592328782635,2022-09-25,I just don’t want my vet visit on Thursday to get canceled 😂,2
7150048060478115118,7150089809213866754,2022-10-03,Главное есть интернет!,2
7155885074636999978,7155886543403877163,2022-10-18,Hurricanes suck. Im in south Louisiana.,2
7146640218739723563,7147668611162571562,2022-09-26,Lmaoooooooo omg 😂 st Pete here,2
7155497775310916910,7155651926926787370,2022-10-18,Hope the blue water comes back,2
7146640218739723563,7147351920890184494,2022-09-25,Love the Jaws RSVLTS shirt!,2
7146640218739723563,7147282753883947819,2022-09-25,this is my first hurricane but if my neighbors and in-laws ain't panicked then I'm not. 😂,2
7146640218739723563,7147775908534387498,2022-09-26,😂 Please should of had him sitting on the porch with a beer n wind blowing 😂,2
7154772876116135210,7154819817642754858,2022-10-15,"If you ever need anyone to talk to, I’m here🥺",2
7158610073638538542,7158698640935797546,2022-10-26,"Ended the debate, before it started...",2
7155497775310916910,7155642994271224618,2022-10-18,are there any houses thatmade it?,2
7146640218739723563,7147706896275604270,2022-09-26,Welcome to the jungle we got fun and hurricanessss! 😅,2
7154772876116135210,7154838477476053802,2022-10-15,"me, vibing on your last video about coving: hell yeah. and this is the very next video",2
7146640218739723563,7146806910762156846,2022-09-24,Florida Man Gang Rise Up! 😂,2
7146640218739723563,7147745211291779882,2022-09-26,My only fear is I have a medical issue that makes me overheat and so the power going out will be brutal 😭😭,2
7155885074636999978,7155980572762489646,2022-10-18,"As someone who’s Husband works on pools for a living, IF you get the pool redone, DON’T do a Vinyl liner!!! Go with Plaster! Last MUCH longer!",2
7159171292531379498,7159278797395804971,2022-10-27,Wait I drove to Siesta Key from California and it was 37 hours where do you start from,2
7152915395798945070,7154143270834373418,2022-10-13,She does and we’re is the family at 🥺 breaks my heart,1
7153080462712245546,7154158051438805802,2022-10-14,I am so incredibly sorry for your loss. You and Rogue have both been in my heart and prayers for weeks. Continued prayers for you💔,1
7156766470960106798,7157997302693856002,2022-10-24,"wow this is absolutely shocking you all are absolutely amazing and so strong thankyou so much for keeping all us updated sending my thoughts,",1
